Product,Price
"Post de interior fara display, pentru videointefon, comunicare TCP/IP, 9 butoane cu touch, microfon, difuzor, PoE, Hikvision DS-KH6000-E1","207 , 99 Lei"
"Modul extensie videointerfon, 6 famili, ingropat, Hikvision DS-KD-KK","209 , 99 Lei"
"Carcasa / Doza aparenta pentru interfoanele IP Hikvision din aluminiu, DS-KD-ACW1","209 , 99 Lei"
Post interior audio ELECTRA Smart+ ATM.0S403.ELB04,"212 , 99 Lei"
"Post suplimentar de interior audio, Electra, Alb, taste touch iluminate, sticla securizata, ATM.0S403.ELW04","212 , 99 Lei"
"Monitor pentru videointerfon Hikvision DS-KH2220, conectare cu 4 fire, Ecran LCD 7 inch, compatibil cu DS-KIS202 si DS-KB2411T-IM","215 , 99 Lei"
"Sursa de alimentare cu spatiu acumulator, videointerfon, carcasa ABS, Electra, PSU.14253.BTR04","219 , 99 Lei"
"Kit doua posturi interfon audio interior, Commax DP-SBA","220 , 99 Lei"
Set interfon pentru 1 familie Commax RM201HDKIT,"221 , 99 Lei"
"Alimentator 24V 60W pentru distributitoare audio video Hikvision DS-KAD706 DS-KAD706-S, DIN Rail, DS-KAW60-2N","221 , 99 Lei"
"Doza ingropata pentru videointerfon modular Dahua 2 Module, VTM127","224 , 99 Lei"
"Amortizor cu brat VIRO, cu pinion si cremaliera pentru usi de 85kg si 110cm 128.13.1.212","229 , 99 Lei"
"Amortizor VIRO pentru usi de 110cm, maxim 85kg, punct de oprire reglabil, 128.13.2.212","229 , 99 Lei"
"Carcasa videointerfon 3 module, montaj ingropat Hikvision DS-KD-ACF3","232 , 99 Lei"
"Amortizor cu Sina, Hidraulic, pentru usi de pana la 85 kg, viteza ajustabila, stanga/dreapta, Silin SA-8033-SV","238 , 99 Lei"
"Yala aplicata stanga, de exterior, cu buton, 12V VIRO-V05S","239 , 99 Lei"
Amortizor de usa Kale 221 pentru usi 20-45 Kg,"239 , 99 Lei"
"Yala aplicata dreapta VIRO, pentru exterior, cu buton, 12V","239 , 99 Lei"
"Rama 3 module, aluminiu, pentru videointerfon Dahua, VTM126","242 , 99 Lei"
"Amortizor hidraulic cu brat reglabil, pentru usi de 15 - 150 kg si latime de pana la 1.5m, SA-901-6BW-SV","244 , 99 Lei"
Post exterior incastrabil 4 butoane Commax DR-4UM,"244 , 99 Lei"
"Sonerie video wireless pe baterii, 1080p, aplicatie mobila si senzor PIR, Laxihub B1","249 , 99 Lei"
"Amortizor reversibil Kale 440, pentru usi din lemn, metal, PVC, aluminiu, de pana la 60-85 kg","249 , 99 Lei"
"Videointerfon SECUKEY Vcontrol 4-F, cu amprenta si card RFID, compatibil cu aplicatia Tuya, IP65","249 , 99 Lei"
"Amortizor VIRO pentru usi de maxim 110cm, 85kg, punct de oprire reglabil, negru, 128.13.2.211","252 , 99 Lei"
"Videointerfon cu control acces, Card EM 125KHz, PIN, Wi-Fi, Compatibil cu aplicatia Tuya, IP65, SECUKEY Vcontrol 4-K","254 , 99 Lei"
"Cutie din aliaj de aluminiu pentru montaj ingropat, dedicat unui modul video interfon","256 , 99 Lei"
Yala electromagnetica aplicata cu cititor proximitate incorporat SX-12,"257 , 99 Lei"
Post exterior incastrabil 6 butoane Commax DR-6UM,"259 , 99 Lei"
"Interfon audio bidirectional pentru ghiseu, ZDL-9908","259 , 99 Lei"
"Videointerfon cu control acces, Wi-Fi, card RFID, Tuya, Wiegand, 12V, Secukey, Vcontrol 4-R","262 , 99 Lei"
"Sonerie wireless, cu baterii, camera de 2MP, Senzor PIR, Audio bidirectional, Compatibila cu Amazon Alexa, Google Assistant, IP65, Laxihub BELLCAM-TY","263 , 99 Lei"
"Doza ingropata pentru videointerfon modular Dahua 3 Module, VTM128","264 , 99 Lei"
Amortizor de usa KALE 330 pentru usi 45-60 Kg,"268 , 99 Lei"
Set interfon 2 posturi Commax RM302KS,"268 , 99 Lei"
