Product,Price
"Kit de supraveghere pentru interior, 4 camere Dome, Starlight, 2MP, LED alb 20m, DVR Safer, Audio prin HDCVI, KIT-4X-2MPD28LED20",633.99
"Kit supraveghere video Full HD, DVR cu 4 camere de exterior, smart IR 40m, Hikvision, SAF-4XFHDIR40",643.99
"Kit de supraveghere video Full HD, ColorVu LED 20 de metri, 2.8mm, Microfon si DVR4 canale, Hikvision SAF-2XFHDIR40ACC",643.99
"Kit supraveghere video Full HD, DVR cu 4 camere tip bullet, smart IR 40m, 3.6 mm, Dahua KIT4EXT30IRDAH",647.99
"Kit de supraveghere video pentru exterior, 2 camere, 2 MP, IR 80 m, Safer, DVR 4 canale, HDD 1TB Hikvision, KITSAF2X-PRO-5MP8036HDD",662.99
"Kit camere supraveghere exterior profesionale, 2MP FullHD, IR 20M, DVR 4 canale, recunoastere faciala, KITDAH2MP20EXTACC",669.99
"Kit supraveghere video, DVR cu 8 camere tip bullet, smart IR 20m, Safer KIT8EXT20IRSAF",672.99
"Kit supraveghere video, 4 camere de exterior, lentila 2.8mm, IR 20 Metri, Hikvision",691.99
"Kit de supraveghere video, 2 camere Dome, Full Color, 5MP, Led alb 20m, DVR 4 canale, Safer KITINT-2X-5MP28I20",693.99
"Kit cu accesorii, 2 camere exterior, Full HD, cu toate accesoriile",700.99
"Kit de supraveghere Full HD, 2.8mm, Iluminare Duala 30m, Audio, PoE, NVR 4 canale, Safer SAF-KITIPC2INTP2K",706.99
"Kit supraveghere mixt complet, 4 camere FULL HD, IR 20m, KIT2E2IFHDMIXT-P-1",707.99
"Kit supraveghere video cu accesorii, 4 camere interior 2MP, Safer, KIT5MPINT-SAF-I2",711.99
"Kit de supraveghere pentru exterior, 4 camere 5 MP, IR 40m, DVR 4 canale, KIT5MP4028",717.99
"Kit de supraveghere pentru exterior, 2 camere 8MP, IR 40m si DVR 4 canale, Dahua KITSAF2X-5MP80F36-A",724.99
"Kit de supraveghere pentru exterior, 4 camere bullet, 2MP, LED alb 40m, DVR 4 canale, Functii AI, Accesorii incluse, KITSAF4X-2MP2028UACC",729.99
"Kit de supraveghere pentru exterior, 2 camere bullet, 2MP, DVR 4 canale, Alimentator, HDD inclus, Dahua KITSAF2X-2MP2028U-HDD",729.99
"Kit supraveghere video Safer, 2 camere, 5 MP, IR 40m, DVR 4 canale, 4K, SAF-2X5MPIR40ACC",731.99
"Kit supraveghere video pentru exterior, 2MP, IR 20m, lentila 3.6mm, Dahua KIT-DAH-2MP-30-I3-ACC",736.99
"Kit supraveghere video, 4 camere de exterior, lentila 2.8mm, IR 30 Metri, Hikvision, KIT4FHDEXT-HIKP-1",737.99
"Kit supraveghere video Safer, 2 MP, 4 camere, IR 80m, DVR 4 canale, SAF-4XFHDIR80ACC",738.99
Kit accesorii sisteme de supraveghere 8 camere,740.99
"Kit supraveghere video complet cu 4 camere interior 2MP Safer, DVR 4 canale, Dahua KIT5MPINT-DAH-1",741.99
"Kit de supraveghere video, 4 camere 5 MP, IR 20 m, DVR 4 canale, accesorii incluse, Safer, KITSAF4X-5MP2028UACC",749.99
"Kit de supraveghere cu 4 camere Full HD Safer, IR 30m, DVR si accesorii pentru instalare, SAF-4XFHDIR40ACC",749.99
"Kit camere supraveghere interior profesionale, 4 camere Dahua Full HD, aceesorii incluse, KITFULL4X1200M-1",753.99
"Kit de supraveghere pentru exterior, 2 camere bullet, Starlight, 5MP, DVR 4 canale, Functii AI, Accesorii incluse, Safer KITSAF2X-5MP80F36-A-ACC",758.99
"Kit de supraveghere pentru exterior, 5MP, 2.8mm, IR 40m, DVR 4 canale, Safer KITSAF4X-BP8MP80F28-A",761.99
"Kit supraveghere mixt cu accesorii, 4 camere FULL HD, IR la 40m KIT4FHDMIXT-M",765.99
Pack 20 senzori de miscare Crow SWANQUAD,779.99
"Sistem supraveghere mixt 4 camere, Full HD, cu DVR 4 canale, KIT4MIXTSAF",787.99
"Sistem supraveghere, 4 camere dome, 2.8 mm, Full HD, microfon incorporat, KIT4DOMEFHDMTL",787.99
"Sistem supraveghere 4 camere mixt, rezolutie 5MP, IR 40 metri, DVR Dahua",793.99
"Kit camere supraveghere exterior profesionale, 4 camere Full HD, Inregistrare audio, DVR 4 canale, Dahua KIT-4X-2MP28LED20-ACC",793.99
"Kit de supraveghere video IP de exterior, 4 camere 2 MP, IR 30 m, NVR 4x PoE, Safer, KITIP-4X-2MP2830POE-2",796.99
"Kit supraveghere video Safer, 4 camere, 2MP Full HD, NVR 4 canale, SAF-4X2MPLED-POE",796.99
"Kit de supraveghere pentru interior cu accesorii, 4 camere de interior, Full Color, 2K, Iluminare cu LED 20m, Safer KITDH-4X5MPACC-I3",798.99
"Kit supraveghere FULL HD, 4 camere cu microfon, lentila 2.8mm, IR 30 M, Hikvision",799.99
"Kit de supraveghere 8 camere exterior 2MP, IR 20 metri si DVR 8 canale, Dahua XVR8X2MP",799.99
"Kit supraveghere video, 8 camere FULL HD, lentila 2.8mm + DVR Dahua 8 canale",799.99
"Kit supraveghere video, DVR Full HD, cu 2 camere tip bullet, smart IR 40m, Hikvision SAF-2XFHDIR40ACC-1TB",800.99
"Kit de supraveghere video IP de exterior, 4 camere 2 MP, IR 30 m, NVR 4 canale, Safer, KITIP-4X-2MP2830",804.99
"Kit complet supraveghere video SAFER, 2 Camere 2 MP FULL HD, IR 30 m, HDD 1TB, DVR 4 canale FULL HD, SAF-2XFHDIR40ACC-1TB",809.99
"Sistem de supraveghere 4 camere dome de 8MP, IR 20m, KIT4INT5MPX-1",812.99
"Sistem de supraveghere exterior 4 camere 5MP, IR 80 metri, lentila 3.6mm, Microfon, Safer KIT4EXT80IR",813.99
"Kit de supraveghere pentru exterior, 4 camere Safer PRO, 5MP, IR 40m, DVR 4 canale, Audio prin coaxial, SAF4XPRO-BM5MP40F28",817.99
"Kit de supraveghere, 4 camere exterior 5MP, 2.8mm, IR 40 metri si DVR 4 canale, Hikvision KITHIK4X-5MP4028",817.99
"Kit de supraveghere video de exterior, 4 camere 5 MP, IR 40 m, DVR 4 canale, Safer KITSAF-4X-5MP28I40",823.99
"Kit supraveghere video, DVR cu 4 camere bullet, smart IR 40m, Hikvision, SAF-4XFHDIR40ACC",825.99
"Kit complet 4 camere de exterior, FullHD, 80m IR, Hikvision KIT4HIKFHD80-S-1",829.99
"Kit supraveghere video 2 camere, complet, FULL HD, IR 20m, 1 x HDD, SAF2E22-1TB-SHQ-DH",830.99
"Kit de supraveghere pentru exterior, 2 camere Starlight, 5MP, DVR 4 canale, Accesorii incluse, Safer KITSAF-2X-5MPL40-ACC",832.99
"Kit supraveghere complet, 4 camere Full HD, DVR 4 canale cu AI, HDD, - GATA DE INSTALARE, KITSAF2MPSAF-M-1TB",839.99
"Kit complet supraveghere video, 4 Camere 2 MP, IR 20 m, HDD 1TB, DVR 4 canale Safer KIT-DAH-4x2MP30I3-COMPLET",840.99
"Kit 4 camere exterior FULL HD, IR 60m, lentila 2.8 mm, Microfon, KITFHD80DAHUAST-20A",847.99
"Sistem de supraveghere Dahua cu 4 camere de exterior Full HD, 3.6 mm, Full Color cu LED alb 40m, Audio, DVR 4 canale WizSense, KIT4E22-DAH",855.99
