Product,Price
Tester manual cu aerosoli pentru senzori de fum SMOKESABRE-01,176.99
"Buton de incendiu adresabil Morley-IAS, inteligent, montaj interior, ecran de protectie flexibil, cu izolator - Honeywell M5A-RP06FF-K013-41",177.99
Modul adresabil 3 IN / 6 OUT Unipos FD7203,179.99
"Detector fum si temperatura, adresabil, protocol Enea, izolator inclus, Inim, ED300",179.99
Sirena incendiu de exterior Unipos SB112F,179.99
Detector de fum optic si temperatura adresabil FIRECLASS FC460PH,179.99
Modul adresabil cu o intrare / o iesire supervizata protocol Enea Inim EU311,179.99
"Sirena de exterior pentru sisteme de incendiu 115dB, conventionala TEKNIM, TFS-5792",179.99
"Modul de conversie si alimentare detectori/bucle conventionale in adresabile, 24V, izolator integrat, TEKNIM TFM-1661",181.99
"Modul Morley-IAS, 1 intrare, izolator, Honeywell MI-DMMIE",181.99
"Spray aerosol pentru senzorii de fum, tester senzor fum, SOLO A10",183.99
Buton manual de incendiu adresabil protocol Enea – Inim EC0020,185.99
Sirena conventionala de incendiu cu flash pentru interior / exterior AH-03127-BS,191.99
Sirena adresabila de interior cu avertizare luminoasa TEKNIM TFS-1182W,193.99
"Kit wireless X-Sense STH54, cu termometru higrometru pentru monitorizarea temperaturii si umiditatii",196.99
"Modul Morley-IAS, cu 1 iesire, cu izolator - Honeywell MI-DCMOE",198.99
Senzor monoxid de carbon pe baterii FGA-13041 cu alarma sonora,199.99
"Modul extensie pentru stingere cu 2 iesiri releu, UNIPOS FD4201-2/",199.99
"Lampa LED EXIT 2W autonomie 3 ore montaj pe tavan, SKU-836",199.99
Lampa LED EXIT 2W autonomie 3 ore montaj pe perete SKU-8315,203.99
Extensie 1 Releu FIRECLASS FC410RIM,204.99
Modul adresabil cu o intrare si o iesire supervizata si releu Inim EM312SR,209.99
"Cablu special pentru sisteme antiincendiu JYSTY 1x2x0.8, rola 100 de metri",209.99
"Buton de incendiu adresabil, resetabil, cu izolator inclus, indicator LED, Detnov MAD-451-I",213.99
Detector de flacara UNIPOS FD8040,214.99
Sirena anti-incendiu de interior cu stroboscop Fireclass HS-201,217.99
Extensie 8 zone pentru centralele detectie INIM Smartline,219.99
"Releu semiconductor, 50A, 4/32V DC, 48/480V AC, 1- fazat, Anly Electronics ASR-50DA-H",224.99
Interfata cu 4 relee pentru centralele antiincendiu Unipos FD4201-4,226.99
"Buton de panica incendiu, adresabil, LED, IP40, Detnov MAD-450-I",229.99
"Modul 2 intrari si 1 iesire, cu izolator Morley-IAS - Honeywell MI-D2ICMOE",234.99
"Kit de detectie fum wireless X-Sense FS31, Wi-Fi 2.4GHz, control din aplicatie",239.99
"Sursa de alimentare 27.6V 1.8A, pentru centrale de incendiu Fireclass, BAW 50T24",239.99
"Detector de monoxid de carbon X-Sense XC01-R, cu ecran LCD, indicator LED, alarma",251.99
"Sirena de incendiu adresabil Detnov MAD-461-I, cu izolator inclus, alimentare din bucla",251.99
Buton de incendiu adresabil FIRECLASS FC420CP-I,258.99
Sirena de incendiu exterior AMC SR136-FIRE,259.99
"Detector standalone de monoxid de cardon X-Sense CO03D, cu afisaj alfanumeric, cu alarma, 3x baterii AA de 1.5V",264.99
"Detector monixid de carbon / CO2, pentru tavan DETNOV DMD-500",269.99
Extensie 8 zone Fireclass J400/EXP,279.99
"Detector de fum WisuAlarm Dahua HY-SA21A-W2(868), wireless, 868 MHz, alarma 85 dB",285.99
Soclu sirena adresabila FIRECLASS FC440DSB,288.99
"Cablu incendiu JE-H(St)H FE 180 E30/E90, 1x2x08 rola 100m MEK90-1x2x08",289.99
Modul de stingere Fireclass J400/EXT,291.99
"Modul Display LCD cu butoane pentru centrale Bentel J408 si J424, iluminat, 16 caractere x 2 linii, J400/LCD",299.99
Interfata de conectare pentru centrala de incendiu RS232-485,299.99
"Sursa de Back-up sisteme detectie incendiu 24V, 5AH 2X7AH",299.99
"Sirena de incendiu Inim ES2000, pentru interior, rosu, adresabila, IP65, Volum, sunet si durata ajustabile",303.99
"Sirena adresabila, cu flash, 101dB, IP65, consum redus, 14 tonuri selectabile, montaj aparent, Inim, ES2021RE",303.99
"Cablu special pentru sisteme antiincendiu JYSTY 2x2x0.8, rola 100 de metri SCHRACK",304.99
Lampa Exit LED cu kit de emergenta 3 ore Schrack,309.99
"Detector de gaz metan, pentru tavan, LED de stare, alarma sonora 85dB, Primatech, SECOR779/24V",313.99
"Sirena cu indicator luminos adresabila, de interior FIRECLASS FC430SAB",315.99
Detector CO pentru perete DETNOV DMDP-500,319.99
"Stroboscop sisteme detectie incendiu Morley-IAS - Flash inteligent, lentila de culoare rosie (EN54-23 clasa O), cu izolator, Honeywell WST-PR-I05",322.99
Sirena sistem de incendiu Honeywell WSO-PR-I05 cu carcasa de culoare rosie Morley-IAS,324.99
