Product,Price
"Buton de incendiu adresabil Morley-IAS, inteligent, montaj interior, ecran de protectie flexibil, cu izolator - Honeywell M5A-RP06FF-K013-41",169.33
Modul adresabil cu o intrare / o iesire supervizata protocol Enea Inim EU311,170.00
"Modul Morley-IAS, 1 intrare, izolator, Honeywell MI-DMMIE",172.63
"Spray aerosol pentru senzorii de fum, tester senzor fum, SOLO A10",174.00
Buton manual de incendiu adresabil protocol Enea – Inim EC0020,178.00
Modul adresabil 3 IN / 6 OUT Unipos FD7203,179.00
Sirena conventionala de incendiu cu flash pentru interior / exterior AH-03127-BS,183.00
Detector de flacara UNIPOS FD8040,186.48
"Kit wireless X-Sense STH54, cu termometru higrometru pentru monitorizarea temperaturii si umiditatii",187.00
Senzor monoxid de carbon pe baterii FGA-13041 cu alarma sonora,189.00
"Modul Morley-IAS, cu 1 iesire, cu izolator - Honeywell MI-DCMOE",189.12
Modul adresabil cu o intrare si o iesire supervizata si releu Inim EM312SR,190.00
"Modul extensie pentru stingere cu 2 iesiri releu, UNIPOS FD4201-2/",191.00
"Lampa LED EXIT 2W autonomie 3 ore montaj pe tavan, SKU-836",194.00
Lampa LED EXIT 2W autonomie 3 ore montaj pe perete SKU-8315,194.00
Extensie 1 Releu FIRECLASS FC410RIM,195.00
"Detector de fum WisuAlarm Dahua HY-SA21A-W2(868), wireless, 868 MHz, alarma 85 dB",196.00
"Cablu special pentru sisteme antiincendiu JYSTY 1x2x0.8, rola 100 de metri",197.00
Sirena anti-incendiu de interior cu stroboscop Fireclass HS-201,200.00
"Buton de incendiu adresabil, resetabil, cu izolator inclus, indicator LED, Detnov MAD-451-I",203.00
Extensie 8 zone pentru centralele detectie INIM Smartline,209.00
"Buton de panica incendiu, adresabil, LED, IP40, Detnov MAD-450-I",210.00
"Releu semiconductor, 50A, 4/32V DC, 48/480V AC, 1- fazat, Anly Electronics ASR-50DA-H",215.00
Interfata cu 4 relee pentru centralele antiincendiu Unipos FD4201-4,217.00
"Modul 2 intrari si 1 iesire, cu izolator Morley-IAS - Honeywell MI-D2ICMOE",223.21
"Kit de detectie fum wireless X-Sense FS31, Wi-Fi 2.4GHz, control din aplicatie",229.00
"Sursa de alimentare 27.6V 1.8A, pentru centrale de incendiu Fireclass, BAW 50T24",239.00
"Detector de monoxid de carbon X-Sense XC01-R, cu ecran LCD, indicator LED, alarma",239.00
"Sirena de incendiu adresabil Detnov MAD-461-I, cu izolator inclus, alimentare din bucla",240.00
Buton de incendiu adresabil FIRECLASS FC420CP-I,245.00
Sirena de incendiu exterior AMC SR136-FIRE,250.00
"Detector de incendiu fara fir cu senzor de temperatura, AJAX FIREPROTECT BL",251.99
"Detector standalone de monoxid de cardon X-Sense CO03D, cu afisaj alfanumeric, cu alarma, 3x baterii AA de 1.5V",252.00
"Detector monixid de carbon / CO2, pentru tavan DETNOV DMD-500",259.00
Extensie 8 zone Fireclass J400/EXP,265.00
"Sursa de Back-up sisteme detectie incendiu 24V, 5AH 2X7AH",267.75
