Product,Price
Microfon de studio profesional BST,283.00
"Cablu pentru difuzor, 2x2.5mmp, rola 100m, CCA transparent, Goobay-3048",283.00
"Goarna pentru exterior Power Dynamics HSR30, 30W, carcasa ABS, IPX6",294.00
"Difuzor de perete Public Adress 70 sau 100V, 20W, Negru, cu suport, 8 ohm DSPPA DSP8062BK",297.00
"Goarnă de exterior, 100V, 40W, Power Dynamics, HS40",307.00
"Boxe Edifier R1010BT-BK, Bluetooth V5.1, 24W RMS total, 85dB (A), 2X RCA, finisaj de lemn",311.99
"Set 2 microfoane wireless + receptor VHF Rebel, MIK0141",317.00
"Boxa de perete public adress 30W RMS alb, DSP8063W",320.00
"Amplificator pentru Karaoke USB / SD / AUX / LINE / BLUETOOTH / MP3, JACK 6.3, 2x50W, LTC ATM2000USB-BT",321.00
"Boxa bluetooth portabila cu power bank, Kruger Matz Explorer, AUX in, Card, USB, KM0552",325.00
Difuzor Public Adress suspendat 15W 100V ITC T-200DW,330.00
"Boxa de perete PA 100V, 80Hz-20kHz, 30W DSP8063B",330.00
"Set de 2 boxe Power Dynamics BC40V, 100V/8ohm, 30W RMS, interior/exterior, alb",335.00
Set boxe 2.0 24W Edifer R1000T4 Maro,341.00
"Boxa portabila 8 inci - 35W cu acumulator, bluetooth, tip troller, COUGAR - SPB-H8-BT",342.00
"Difuzoare perete 30W 8 ohmi extraplate, SSP501F-B",342.00
"Boxa PA 100V suspendata 30W culoare Alb, Power Dynamics, PDS40W",344.99
"Boxa PA 100V suspendata 30W culoare negru, Power Dynamics, PDS40B",344.99
Set boxe 2.0 24W Edifer R1000T4 Negru,345.00
"SISTEM PORTABIL 3CAI 20W RMS CU BT/USB/SD/FM, PARTY-FALCON",349.00
"Boxa de perete public address 100V, putere de pana la 40W RMS DSP8064B",355.00
"Difuzor de perete 40W RMS DSP8064W, Public Adress 70 sau 100V,",360.00
"Difuzoare perete 2x30W 8 ohmi extraplate, SSP501F-W",371.00
"Boxa pasiva 150W RMS LEMN, Q1001",379.00
Kit suport boxe + huse transport 2 bucati,400.00
Set boxe 24W conexiune bluetooth Edifier R1080BT ALB,405.00
"Mixer audio DJ Midi Profesional, Lotronic, MIXERONE",409.00
"BOXA PORTABILA ILUMINATA LED 10 inch/25CM 35W RMS CU USB/SD/BT/FM, PARTY-10RGB",439.00
"Proiector sunet 100V 5 inch/ 13cm 40W / 8 O IP65, AP3640",445.00
Amplificator 2x50W cu Tunner Bluetooth Mp3 Player,449.00
"Mixer amplificator PA 100V - 45W BT/FM/USB, PDM45",450.00
"Amplificator 2x50W, cu Tuner FM incorporat, slot card, USB, Bluetooth, LTC, ATM6500BT",454.85
Set boxe 2.0 24W cu bluetooth Edifer R1010BT Maro,473.00
"Mixer amplificator PA 100V - 25W BT/FM/USB, PDM25",475.00
Difuzor Public Adress suspendat 15W 100V ITC T-200B,489.00
Soundbar cu subwoofer 70W Bluetooth 5.0 AKAI ASB-6WSW,490.00
Coloana de exterior 30W Public Adress DSP255II,505.00
"Mixer audio 4 canale, cu egalizator, port USB, Ibiza Sound, MX401",510.00
AMPLIFICATOR SONORIZARE 2X240W MOSFET AMP300-MKII,510.00
"Microfon fara fir UHF VONYX WM82C, 2 canale, 1 microfon de mana, geanta",513.99
"Set de boxe 40W Interior/exterior, 100V/8ohm, 6.5"" PowerDynamics BC65V",529.00
"Set 2 boxe, 150W, 8 Ohn, 100V, Public Adress, Power Dynamics, BC65V-Black",529.00
"Amplificator de linie 80W cu Bluetooth si USB si Tunner digital, PAA80BT",550.00
"Set Karaoke all In one, boxe, mixer si 2 microfoane, USB Bluetooth, 2x75W, LTC KARAOKE-STAR4",580.00
Camera 1080P cu 4 microfoane si difuzor omnidirectional NEARITY AW-C10,589.00
"Mixer amplificator 60W 3 canale cu SD si MP3, PAA60USB",606.00
Mixer audio 4 canale Azusa MIK0075,607.00
"Statie cu Amplificator Profesional 2x600W, Rackabil, Ibiza Sound AMP800-MKII",628.00
Amplificator sonorizare 2X480W 4 ohmi AMP600-MKII,650.00
"Mixer analog pasiv, 6 canale, Bluetooth, USB, XLR, alimentare Phantom, Vonyx VMM-K602",658.00
"Tastatura LCD pentru sisteme DSC cu modul de emisie-receptie, NEO-LCDRF",660.00
Set 4 microfoane wireless 3 de mana + 1 casca Ibiza VHF4,660.00
"Mixer audio 8 canale, cu egalizator, port USB, Ibiza Sound, MX801",677.00
"Difuzor de tip coloana de exterior, 60W Public Adress, 60×10×10 cm, DSP455II",680.00
"Amplificator cu 2 canale, 1000W, 10KOhm, indicator LED, Skytec SPL1000",695.00
"Amplificator sonorizare PA 100V, 50W, 8 Ohm, 2x intrari microfon jack, 2x intrari linie RCA, Control Bass, Egalizator incorporat, PPA50",695.00
"Boxa pasiva 800W RMS, 4 difuzoare tweeter, Q1240",740.00
"Amplificator PA 70 / 100V, 8 ohm, 2 zone, 50W, USB, SD, Egalizator, Bluetooth, Power Dynamics PPA502",743.00
"SET 2 BOXE KARAOKE 1 ACTIV + 1 PASIV 10 inch, Putere totala 700W BT/SD/AUX PARTY-SPEAKY7",768.00
"Amplificator cu 2 canale, 1500W, 10kOhm, intrari RCA, indicator LED, Skytec SPL1500",770.00
"Boxa activa 250W cu USB Mp3 si telecomanda, SLK10A-BT",801.00
"Amplificator Power Dynamics PRM60, clasa profesionala, 6 canale, 60W RMS, USB, 2 intrari microfon",802.00
"Set complet pentru Karaoke portabil, monitor de 14 inch, Boxa si 2 Microfoane, Bluetooth, USB, FM, Acumulator, 150W, Ibiza Sound KARAVISION",832.00
"Boxa portabila Karaoke 120W BT/FM/USB/SD cu suport pt tableta, SPLBOX200-BK",850.00
"Boxa portabila 8 inch 20 cm cu USB, MP3 si Bluetooth",882.00
"BOXA PORTABILA 2X8 inch 40W RMS BT/FM/AUX, SKU-8980",885.00
Amplificator Public Adress 150W cu Player MP3 si FM PAA150BT,909.00
"Boxa portabila activa, cu acumulator, 200W RMS, USB / CARD / Bluetooth, 20cm, FREESOUND400",915.00
"Mixer 8 canale Profesional, cu Egalizator si Efecte, Conexiune USB si Bluetooth, REC, AUX, Casti, Ibiza Sound MX802",931.00
"Sistem pentru anunturi cu goarna 40W, microfon si amplificator, KITCAR1",951.99
"Boxa activa 12 inch amplificator incorporat, USB, MP3, Bluetooth si telecomanda, 98dB, 700W, Ibiza Sound SLK12A-BT",1070.00
"Boxa Portabila cu IPX4, cu USB / AUX / FM / MIC / CHITARA, 300W, Ibiza Sound, WPORT10-300",1080.00
"Boxa Portabila cu acumulator si Bluetooth, 350W RMS, Acumulator, Alimentare la masina - 12V sau 220V, Ibiza Sound PORT12VHFMKII",1107.00
"Amplificator Power Dynamics PRM240, 100V, 5 canale, 4 zone de 240W, Bluetooth, MP3",1115.00
"Boxa portabila, card sd bluetooth, USB, 15 inch"", putere 60W",1179.00
"Amplificator PA BST PRO, 100V, 120W, 3x MIC, 2x AUX UPA120",1253.00
"Amplificator PA 210W cu DVD USB si SD card Mp3 Player, PAA210CD",1260.00
"Boxa audio portabila 60W RMS cu card SD, USB si Bluetooth 15 inci, KM1715",1300.00
Boxa activa 15 INCH cu USB si Bluetooth,1420.00
"Boxa activa 800W cu USB si MP3 Mobila, PORT15VHF-BT",1649.00
"Mixer cu amplificator, 8 canale, 2x200W, Bluetooth, USB, Power Dynamics PDM-M804A",1692.00
Set boxe 2.1 active 155W (2X40+75) bluetooth EDIFIER S360DB,1820.00
Mixer amplificator PA 360W 6 canale si 4 zone Bluetooth/USB/SD,1820.00
"Sonorizare biserica profesionala interior-exterior, 4 microfoane wireless",1827.99
"Amplificator 8 ohm 2x 200W, Rackabil, Profesional, BST PRO XL600",1837.50
"Amplificator pentru sonorizare Power Dynamics PDW360MP3, 6 zone, 200W, Bluetooth, USB, SD, FM",1960.00
"Amplificator 6 zone, Power Dynamics PDW360MP, 200W RMS, 100V, 16 Ohm, 4 Ohm, 70V, 8 Ohm, Bluetooth, radio FM, SD, USB",1960.00
"SET 2 BOXE 2X12 inch/30CM, Putere de iesire totala 1200W CU USB/SD/AUX/BLUETOOTH PARTY-BOX412",2016.00
Amplificator mixer PA 250W cu 6 zone individuale MP610U,2325.00
"Mixer amplificator 350W, 6 zone individuale, USB MP1010U",2515.00
"Amplificator mixer 4 zone, Public Adress 100V 360W, Bluetooth/USB/SD, PDV360MP3",2540.00
Set boxe 2.0 active 100W (2X50W) cu Bluetooth AIRPULSE A80-WN,2700.00
Set 4 microfoane wireless lavaliera + mana UHF Azusa,2728.00
Kit sistem de sonorizare exterior cu 4 proiectoare 40W + mixer amplificator 150W,2890.99
Set boxe 2.0 active 100W (2X50W) cu Bluetooth AIRPULSE A80-BL,3250.00
Set boxe 2.0 active 100W (2X50W) cu Bluetooth AIRPULSE A100-RD,3399.00
"Sonorizare ambientala pentru sala de sport, fitness, 210W, P.A., Negru, KITFITNESS-N",3590.99
Sursa de alimentare cu backup pentru amplificatoare EN 54 TOA VX-2000DS,3899.00
Set boxe 2.0 active 130W (2X65W) cu Bluetooth AIRPULSE A200-CH,4595.00
"Sonorizare biserica pentru interior-exterior, Public Adress, 8 difuzoare, microfoane + lavaliera",4770.99
"Ampificator public adress 100V - 480W (4 zone x 120W), UPX4120",4899.00
Extensie amplificator master 360W RMS EN 54 TOA VM‐3360E,8219.00
