Product,Price
"Range Extender Wireless, 300 Mbps, 2.4 Ghz, cu mufa RJ-45, Conectare NVR DVR prin Wi-Fi, Tp Link, TL-WA850RE",79.85
Router wireless TP-LINK TL-WR841N 2 antene,79.99
"Sursa de alimentare cu functie de UPS, montaj pe sina DIN, 24V 2.5A, Safer SAF-24-DIN2.5-UPS",80.00
Switch 8 porturi TP-LINK 10/100MBS TL-SF1008D,81.00
"Sursa de alimentare cu buffer Mean Well SCP-35-12, 13.8V, 2.6A, 35.9W",82.00
Card de memorie pentru stocare video Micro SD 256GB Clasa 10 Dahua TF-C100/256GB,82.00
Injector POE 48V/24W Gigabit UBIQUITI POE-48-24W-G,82.95
"Sursa de alimentare Safer, 24V 2.5A, 60W, eficienta energetica pana la 85%, SAF-24-DIN2.5-P",83.00
"Sursa de alimentare SMPS 12V - 25 Ah (300W) cu 3 iesiri, 12V/25A/B",84.00
"Card de memorie microSD iMOU S1, 256 GB, U3, V30 38/95 MB/s, 3D TLC, potrivit pentru supraveghere video, MICROSD256-IMOU",85.00
"Switch 5 porturi, Gigabit, 1000Mbps, fara management Tp-link TL-SG105",86.99
"Micro SD XC 128GB clasa de viteza V30, 92Mb/s - Hikvision HS-TF-C1STD-128G",87.00
"Sursa de alimentare in comutatie, 12V, 12.5A, Mean Well, LRS-150-12",87.00
"Router wireless IMOU AC1200, Dual-Band Wi-Fi, 4 porturi, 4 antene externe 5dBi, Indicator LED, HR12F",87.00
"Sursa de alimentare 12V - 100W, 8.5Ah, 2 iesiri Delta Electronics, PMT-12V100W2BA",88.00
"Sursa de alimentare 12V/5A, montaj pe sina DIN, Safer SAF-12-DIN5-UPS",88.00
"Cablu de retea FTP Cat5E cu alimentare 2x0.75mm, CCA, 100 metri, Safer, SAF-FTPCCA-CAT5E+POWER-100M",89.00
"Sursa de alimentare 5 amperi, 12V, Back-up, cutie din plastic SAF-SMJN05-12-7Z",89.00
"Panou solar pentru camere IP cu alimentare la 5V, 3W, 121 x 174mm, VH-SP-03",89.00
"Wireless Range Extender Wi-Fi TP-LINK, TL-WA855RE",90.00
"Switch 8 canale Gigabit 1000Mb/s, Plug-and-Play, fara management, Dahua PFS3008-8GT",91.00
"Sursa de alimentare in comutatie, 8.3 A, 24 V, eficienta 87%, POS Power, POS-200-24-C2",92.00
Card de memorie SD 256Gb Kingston Clasa 10 SDCS2/256GB,94.00
"Camera de supraveghere Wireless 2MP Imou Cue 2C, IR 10 m, 3.6 mm, Micro SD, microfon, IPC-C22SP-D",94.17
"Switch TpLink LS1008G, 8 porturi, capacitate 16GBps, 3.9W, Tehnologia Green",95.00
"Suport cu coliere pentru montare camere bullet si speed dome pe stalp, maxim 10 kg, Dahua PFA150",95.00
"Switch 8 porturi Gigabit, fara management Tp-link TL-SG1008D",96.00
"Camera IP Wireless de interior, Full HD, microfon si audio bidirectional, IR 10m, Laxihub M1, M1-EU-NL",96.00
"Sursa de alimentare in comutatie, 16.7 A, 12 V, eficienta 85%, POS Power, POS-200-12-C2",96.00
INJECTOR PoE TP-LINK Gigabit TL-PoE150S,97.00
"Panou solar, 3W, 5V, micro USB, pentru camere de supraveghere IMOU, FSP12",97.00
"Suport montaj din aluminiu pentru camere de supraveghere, Hikvision DS-1473ZJ-155",98.84
"Extender High PoE, DAHUA, PFT1300",99.00
"Card memorie microSD 256GB pentru supraveghere video, Kingston CANVAS GO Plus, U3, V30, 170 Mbps, cu adaptor, SDCG3/256GB",100.00
"Switch 8 porturi Gigabit metalic TP-Link, LS108G",100.49
"Sursa de alimentare ultra slim, 12V, 4.5A, montaj pe sina DIN, HDR-60-12",101.00
"Injector PoE+, 2x LAN Gigabit, 30 W, Plug and Play, Tp-Link TL-POE160S",103.00
"Camera IP de interior 2K Ultra HD, wireless, microSD, microfon si audio bidirectional, Laxihub M4T, M4T-EU-NL",104.00
"Alimentator pentru NVR-uri PoE, 48V, 3A, 144W, 48V/3A/5.5",105.00
"Panou solar IMOU Solar Panel, 3W, 6V, 0.5A, cablu de 4m, FSP12-TYPE C",105.00
"Camera de supraveghere IP, Imou Cue 2, wireless, 2 MP, IR 10 m, 2.8 mm, comunicare bidirectionala, MicroSD, IPC-C22EP-A",106.00
"Sursa de alimentare industriala 60W, 24V, 2.5 A, Meanwell MDR-60-24",106.00
"Switch Hikvision, 8 x porturi Gigabit RJ45, DS-3E0508-E(B)",106.00
