Product,Price
"Switch 5 porturi Gigabit, 5V, 1A, Plug and Play, fara managament, D-LINK DGS-105",117.00
"Cablu de retea UTP Cat5e, CCA, 305 metri, Safer, SAF-UTPCCA-CAT5E-305M",117.00
Repetor PoE si Ethernet 10/100 Mbps Utepo UTP3-VER01-POE,119.00
"Raft pentru RACK, reglabil 350-410 mm, NEGRU, TAVAF-R",120.00
"Media convertor SM conector SC 100Mb/s 20KM, MC112CS",120.00
Mediaconvertor SM 100MB/s WDM TP-LINK MC111CS,120.00
"Router Wireless Imou HR12G, Dual Band AC1200, functie de Repeater, 802.11ac, IMOU Link™",120.00
"Modul SFP multi-mode 850 nm, Dahua GSFP-850-MMF",121.00
"Cablu HDMI 2.0 4K @ 60Hz, Basic, KM1206",122.00
Access Point Wireless TP-Link EAP115-Wall,122.50
"Cablu de retea FTP CAT 6, CCA, Rola 100m, Ecranat, Gembird FPC-6004-SOL/100",124.00
Set module SFP Single mode WDM conector SC - 20 KM,124.00
Telefon analog linie fixa ALB Panasonic KX-TS500FXW,125.00
"Patch Panel rackabil 19"", 24 porturi, alb, Schrack, HSER0240GS",125.00
"Switch 16 porturi pentru birou, 10/100 MBPS TP LINK TL-SF1016D",127.00
"Cablu UTP CAT5E din cupru, 24AWG, rola 100m, Safer ADM-UTP5E24AWG-100M",127.00
"Cablu DAC cu 2x module SFP 10G, lungime 1 m, Tp-Link TL-SM5220-1M",127.00
"Router Wireless Dahua DH-AC12, Pana la 1.2 Gbps, 4 Antene, Management din aplicatie, 802.11 b/g/n/ac",128.00
Set SFP single mode WDM 1000MB/s conectori SC 20KM,128.99
"Switch 4 + 2 Porturi, 4x PoE+, 100 Mbps, 65W, distanta pana la 250m, SW0604POE-65-E",129.00
Router 3G wireless internet wifi din stick TP-LINK TL-MR3420,130.00
"Switch PoE 4 porturi 10/100mbps, SW100-4POE78W",130.00
Acces Point Wireless 4 Lan 300M/s Microtik RB941-2ND-TC,130.99
"Acces Point Wireless Mikrotik cAP lite, RBCAPL-2ND, 2.4 GHz pentru perete sau tavan, alimentare 5-60V sau PoE",132.00
"Media convertor MM conector SC 100Mb/s 2KM, MC100CM",133.00
"Media Convertor WDM, 1x LAN Gigabit, suporta Auto-MDI/MDIX, Extensie fibra optica 20 km, Tp-Link TL-FC311B-20",134.00
"Raft fix, pentru rack de podea, metalic, adancime 650 mm, negru, Asytech, ASY-S-1000F",135.00
"Raft mobil pentru rack 600x800 (S2), SLIDINGS2-80",135.00
"Switch 4 porturi, PoE, 36W, Watchdog, Dahua, PFS3006-4ET-36",137.00
"Cutie distributie fibra optica FTTH 2 intrari si 6 iesiri, PPO-16/4",138.00
"Media Convertor WDM, 1x LAN Gigabit, Auto-MDI/MDIX, Distanta 20Km, Gigabit, TL-FC311A-20",139.00
Convertor audio / video de la AV la HDMI 1080P,139.00
"Cablu UTP CAT5E din cupru, 25AWG, izolatie PVC, rola 100m, Safer ADM-UTP5E-4X2-100M",139.66
"Raft fix pentru rack 19 inch, prindere reglabila, 1U, DataLink, TAVAF-R8",140.00
"Switch 8 porturi, Gigabit, carcasa din metal, 10/100/1000 Mbps, D-Link DGS-108",142.00
"Media convertor, Gigabit, RJ45, SC duplex, MC-SC45-DM805",142.00
